"","district","branch","yr_applied","mo_applied","product","population","poverty","price","count","loan_per_branch","agg_date","pop_wt","weighted_loans_bybranchprod","weighted_count_bybranchprod","hml_cookstove","hml_gobargas","hml_jumbostove","hml_solarlight"
"6340","Raichur","Lingsugar",2017,8,"CookStove",297743,37.7,278.5,9.5,2645.75,"2017-08-01",0.8405174,2223.799,7.984916,"Low","Low","Medium","Medium"
"6341","Raichur","Raichur",2015,1,"CookStove",247476,37.7,161,3,483,"2015-01-01",0.6986156,337.4313,2.095847,"Low","Low","Medium","Medium"
"6342","Raichur","Lingsugar",2015,3,"SolarLight",297743,37.7,187.5,1,187.5,"2015-03-01",0.8405174,157.597,0.8405174,"Low","Low","Medium","Medium"
"6343","Raichur","Raichur",2014,11,"CookStove",247476,37.7,161,14,2254,"2014-11-01",0.6986156,1574.679,9.780618,"Low","Low","Medium","Medium"
"6344","Raichur","Lingsugar",2017,2,"SolarLight",297743,37.7,394.4286,4.428571,1746.755,"2017-02-01",0.8405174,1468.178,3.722291,"Low","Low","Medium","Medium"
"6345","Raichur","Manvi",2015,2,"SolarLight",324205,37.7,326,1,326,"2015-02-01",0.9152187,298.3613,0.9152187,"Low","Low","Medium","Medium"
"6346","Raichur","Devadurga",2016,8,"SolarLight",251677,37.7,934,1,934,"2016-08-01",0.7104748,663.5835,0.7104748,"Low","Low","Medium","Medium"
"6347","Raichur","Manvi",2016,6,"SolarLight",324205,37.7,10,1,10,"2016-06-01",0.9152187,9.152186,0.9152187,"Low","Low","Medium","Medium"
"6348","Raichur","Lingsugar",2017,8,"SolarLight",297743,37.7,924.5,4,3698,"2017-08-01",0.8405174,3108.233,3.36207,"Low","Low","Medium","Medium"
"6349","Raichur","Devadurga",2017,10,"SolarLight",251677,37.7,346,1,346,"2017-10-01",0.7104748,245.8243,0.7104748,"Low","Low","Medium","Medium"
"6350","Raichur","Sindhanur",2016,7,"SolarLight",317363,37.7,353,1,353,"2016-07-01",0.8959039,316.2541,0.8959039,"Low","Low","Medium","Medium"
"6351","Raichur","Sindhanur",2014,1,"GobarGasPlant",317363,37.7,10,3,30,"2014-01-01",0.8959039,26.87712,2.687712,"Low","Low","Medium","Medium"
"6352","Raichur","Raichur",2017,6,"SolarLight",247476,37.7,432.3333,1.333333,576.4445,"2017-06-01",0.6986156,402.713,0.9314874,"Low","Low","Medium","Medium"
"6353","Raichur","Lingsugar",2015,1,"SolarLight",297743,37.7,10,1,10,"2015-01-01",0.8405174,8.405174,0.8405174,"Low","Low","Medium","Medium"
"6354","Raichur","Sindhanur",2016,11,"SolarLight",317363,37.7,498,1,498,"2016-11-01",0.8959039,446.1602,0.8959039,"Low","Low","Medium","Medium"
"6355","Raichur","Manvi",2015,3,"CookStove",324205,37.7,161,18,2898,"2015-03-01",0.9152187,2652.304,16.47394,"Low","Low","Medium","Medium"
"6356","Raichur","Raichur",2017,3,"CookStove",247476,37.7,278.5,24,6684,"2017-03-01",0.6986156,4669.546,16.76677,"Low","Low","Medium","Medium"
"6357","Raichur","Manvi",2015,9,"SolarLight",324205,37.7,596.3333,1.333333,795.1111,"2015-09-01",0.9152187,727.7005,1.220291,"Low","Low","Medium","Medium"
"6358","Raichur","Raichur",2014,1,"GobarGasPlant",247476,37.7,618,1,618,"2014-01-01",0.6986156,431.7444,0.6986156,"Low","Low","Medium","Medium"
"6359","Raichur","Sindhanur",2016,12,"SolarLight",317363,37.7,909,2,1818,"2016-12-01",0.8959039,1628.753,1.791808,"Low","Low","Medium","Medium"
"6360","Raichur","Lingsugar",2018,6,"CookStove",297743,37.7,264.5,2,529,"2018-06-01",0.8405174,444.6337,1.681035,"Low","Low","Medium","Medium"
"6361","Raichur","Lingsugar",2016,10,"SolarLight",297743,37.7,303.8,8,2430.4,"2016-10-01",0.8405174,2042.794,6.724139,"Low","Low","Medium","Medium"
"6362","Raichur","Raichur",2017,4,"CookStove",247476,37.7,161,1,161,"2017-04-01",0.6986156,112.4771,0.6986156,"Low","Low","Medium","Medium"
"6363","Raichur","Raichur",2018,3,"SolarLight",247476,37.7,596.5,1,596.5,"2018-03-01",0.6986156,416.7242,0.6986156,"Low","Low","Medium","Medium"
"6364","Raichur","Sindhanur",2018,9,"GreenwayJumboStoveGJS1",317363,37.7,396,19,7524,"2018-09-01",0.8959039,6740.781,17.02217,"Low","Low","Medium","Medium"
"6365","Raichur","Raichur",2017,10,"CookStove",247476,37.7,264.5,5.5,1454.75,"2017-10-01",0.6986156,1016.311,3.842386,"Low","Low","Medium","Medium"
"6366","Raichur","Sindhanur",2018,4,"SolarLight",317363,37.7,812,1,812,"2018-04-01",0.8959039,727.474,0.8959039,"Low","Low","Medium","Medium"
"6367","Raichur","Manvi",2017,9,"SolarLight",324205,37.7,365,1,365,"2017-09-01",0.9152187,334.0548,0.9152187,"Low","Low","Medium","Medium"
"6368","Raichur","Manvi",2016,12,"CookStove",324205,37.7,161,7,1127,"2016-12-01",0.9152187,1031.451,6.406531,"Low","Low","Medium","Medium"
"6369","Raichur","Manvi",2018,6,"SolarLight",324205,37.7,627.5,1,627.5,"2018-06-01",0.9152187,574.2997,0.9152187,"Low","Low","Medium","Medium"
"6370","Raichur","Sindhanur",2014,6,"GobarGasPlant",317363,37.7,10,1,10,"2014-06-01",0.8959039,8.95904,0.8959039,"Low","Low","Medium","Medium"
"6371","Raichur","Raichur",2017,9,"CookStove",247476,37.7,230,17.66667,4063.333,"2017-09-01",0.6986156,2838.708,12.34221,"Low","Low","Medium","Medium"
"6372","Raichur","Raichur",2016,12,"CookStove",247476,37.7,278.5,13,3620.5,"2016-12-01",0.6986156,2529.338,9.082002,"Low","Low","Medium","Medium"
"6373","Raichur","Sindhanur",2018,5,"SolarLight",317363,37.7,627.5,3,1882.5,"2018-05-01",0.8959039,1686.539,2.687712,"Low","Low","Medium","Medium"
"6374","Raichur","Manvi",2015,1,"GobarGasPlant",324205,37.7,10,1,10,"2015-01-01",0.9152187,9.152186,0.9152187,"Low","Low","Medium","Medium"
"6375","Raichur","Manvi",2015,2,"CookStove",324205,37.7,161,21,3381,"2015-02-01",0.9152187,3094.354,19.21959,"Low","Low","Medium","Medium"
"6376","Raichur","Manvi",2017,12,"CookStove",324205,37.7,161,36,5796,"2017-12-01",0.9152187,5304.607,32.94787,"Low","Low","Medium","Medium"
"6377","Raichur","Sindhanur",2015,3,"SolarLight",317363,37.7,443,1,443,"2015-03-01",0.8959039,396.8854,0.8959039,"Low","Low","Medium","Medium"
"6378","Raichur","Raichur",2017,9,"SolarLight",247476,37.7,352.8,1.4,493.92,"2017-09-01",0.6986156,345.0602,0.9780618,"Low","Low","Medium","Medium"
"6379","Raichur","Manvi",2018,8,"SolarLight",324205,37.7,346,1,346,"2018-08-01",0.9152187,316.6656,0.9152187,"Low","Low","Medium","Medium"
"6380","Raichur","Lingsugar",2018,8,"SolarLight",297743,37.7,600.3333,5.333333,3201.778,"2018-08-01",0.8405174,2691.15,4.482759,"Low","Low","Medium","Medium"
"6381","Raichur","Manvi",2014,8,"GobarGasPlant",324205,37.7,10,1,10,"2014-08-01",0.9152187,9.152186,0.9152187,"Low","Low","Medium","Medium"
"6382","Raichur","Devadurga",2015,11,"SolarLight",251677,37.7,346,1,346,"2015-11-01",0.7104748,245.8243,0.7104748,"Low","Low","Medium","Medium"
"6383","Raichur","Manvi",2015,5,"SolarLight",324205,37.7,365,1,365,"2015-05-01",0.9152187,334.0548,0.9152187,"Low","Low","Medium","Medium"
"6384","Raichur","Lingsugar",2016,11,"SolarLight",297743,37.7,450.3333,14.66667,6604.889,"2016-11-01",0.8405174,5551.524,12.32759,"Low","Low","Medium","Medium"
"6385","Raichur","Sindhanur",2016,1,"SolarLight",317363,37.7,467.5,3.25,1519.375,"2016-01-01",0.8959039,1361.214,2.911688,"Low","Low","Medium","Medium"
"6386","Raichur","Lingsugar",2016,12,"SolarLight",297743,37.7,546.5,15.83333,8652.917,"2016-12-01",0.8405174,7272.927,13.30819,"Low","Low","Medium","Medium"
"6387","Raichur","Lingsugar",2017,11,"SolarLight",297743,37.7,650,10.5,6825,"2017-11-01",0.8405174,5736.531,8.825433,"Low","Low","Medium","Medium"
"6388","Raichur","Sindhanur",2018,1,"SolarLight",317363,37.7,555.5,3.5,1944.25,"2018-01-01",0.8959039,1741.861,3.135664,"Low","Low","Medium","Medium"
"6389","Raichur","Devadurga",2018,8,"SolarLight",251677,37.7,329,1,329,"2018-08-01",0.7104748,233.7462,0.7104748,"Low","Low","Medium","Medium"
"6390","Raichur","Devadurga",2017,9,"SolarLight",251677,37.7,482.5,1,482.5,"2017-09-01",0.7104748,342.8041,0.7104748,"Low","Low","Medium","Medium"
"6391","Raichur","Devadurga",2018,5,"SolarLight",251677,37.7,346,1,346,"2018-05-01",0.7104748,245.8243,0.7104748,"Low","Low","Medium","Medium"
"6392","Raichur","Devadurga",2018,1,"SolarLight",251677,37.7,234.6667,1.333333,312.8889,"2018-01-01",0.7104748,222.2997,0.9472998,"Low","Low","Medium","Medium"
"6393","Raichur","Sindhanur",2016,2,"SolarLight",317363,37.7,637,2,1274,"2016-02-01",0.8959039,1141.382,1.791808,"Low","Low","Medium","Medium"
"6394","Raichur","Manvi",2015,1,"SolarLight",324205,37.7,365,2,730,"2015-01-01",0.9152187,668.1096,1.830437,"Low","Low","Medium","Medium"
"6395","Raichur","Manvi",2015,4,"SolarLight",324205,37.7,365,2,730,"2015-04-01",0.9152187,668.1096,1.830437,"Low","Low","Medium","Medium"
"6396","Raichur","Lingsugar",2017,10,"CookStove",297743,37.7,161,18,2898,"2017-10-01",0.8405174,2435.82,15.12931,"Low","Low","Medium","Medium"
"6397","Raichur","Sindhanur",2017,8,"SolarLight",317363,37.7,643,2.5,1607.5,"2017-08-01",0.8959039,1440.166,2.23976,"Low","Low","Medium","Medium"
"6398","Raichur","Manvi",2017,4,"SolarLight",324205,37.7,649.5,2,1299,"2017-04-01",0.9152187,1188.869,1.830437,"Low","Low","Medium","Medium"
"6399","Raichur","Sindhanur",2014,10,"GobarGasPlant",317363,37.7,10,1,10,"2014-10-01",0.8959039,8.95904,0.8959039,"Low","Low","Medium","Medium"
"6400","Raichur","Sindhanur",2016,9,"SolarLight",317363,37.7,489,1.333333,652,"2016-09-01",0.8959039,584.1294,1.194539,"Low","Low","Medium","Medium"
"6401","Raichur","Raichur",2018,7,"SolarLight",247476,37.7,88,12,1056,"2018-07-01",0.6986156,737.738,8.383387,"Low","Low","Medium","Medium"
"6402","Raichur","Raichur",2013,12,"GobarGasPlant",247476,37.7,688,1,688,"2013-12-01",0.6986156,480.6475,0.6986156,"Low","Low","Medium","Medium"
"6403","Raichur","Sindhanur",2015,9,"SolarLight",317363,37.7,10,2,20,"2015-09-01",0.8959039,17.91808,1.791808,"Low","Low","Medium","Medium"
"6404","Raichur","Lingsugar",2016,8,"SolarLight",297743,37.7,637,12.5,7962.5,"2016-08-01",0.8405174,6692.62,10.50647,"Low","Low","Medium","Medium"
"6405","Raichur","Manvi",2016,7,"SolarLight",324205,37.7,365,1,365,"2016-07-01",0.9152187,334.0548,0.9152187,"Low","Low","Medium","Medium"
"6406","Raichur","Devadurga",2017,1,"SolarLight",251677,37.7,344.6667,1.166667,402.1111,"2017-01-01",0.7104748,285.6898,0.8288873,"Low","Low","Medium","Medium"
"6407","Raichur","Raichur",2016,6,"CookStove",247476,37.7,161,9,1449,"2016-06-01",0.6986156,1012.294,6.28754,"Low","Low","Medium","Medium"
"6408","Raichur","Sindhanur",2018,7,"CookStove",317363,37.7,396,66,26136,"2018-07-01",0.8959039,23415.35,59.12966,"Low","Low","Medium","Medium"
"6409","Raichur","Devdurga",2015,4,"SolarLight",251677,37.7,240,1,240,"2015-04-01",0.7104748,170.514,0.7104748,"Low","Low","Medium","Medium"
"6410","Raichur","Raichur",2016,11,"CookStove",247476,37.7,161,13,2093,"2016-11-01",0.6986156,1462.202,9.082002,"Low","Low","Medium","Medium"
"6411","Raichur","Devadurga",2018,4,"SolarLight",251677,37.7,329,1,329,"2018-04-01",0.7104748,233.7462,0.7104748,"Low","Low","Medium","Medium"
"6412","Raichur","Devadurga",2016,1,"SolarLight",251677,37.7,346,1,346,"2016-01-01",0.7104748,245.8243,0.7104748,"Low","Low","Medium","Medium"
"6413","Raichur","Devadurga",2017,8,"CookStove",251677,37.7,161,4,644,"2017-08-01",0.7104748,457.5458,2.841899,"Low","Low","Medium","Medium"
"6414","Raichur","Manvi",2016,9,"SolarLight",324205,37.7,579.5,1.5,869.25,"2016-09-01",0.9152187,795.5538,1.372828,"Low","Low","Medium","Medium"
"6415","Raichur","Sindhanur",2015,12,"SolarLight",317363,37.7,590.6667,2.333333,1378.222,"2015-12-01",0.8959039,1234.755,2.090443,"Low","Low","Medium","Medium"
"6416","Raichur","Sindhanur",2017,9,"SolarLight",317363,37.7,652.5,5,3262.5,"2017-09-01",0.8959039,2922.887,4.47952,"Low","Low","Medium","Medium"
"6417","Raichur","Manvi",2017,12,"SolarLight",324205,37.7,528,8,4224,"2017-12-01",0.9152187,3865.884,7.321749,"Low","Low","Medium","Medium"
"6418","Raichur","Manvi",2016,10,"CookStove",324205,37.7,161,47,7567,"2016-10-01",0.9152187,6925.459,43.01528,"Low","Low","Medium","Medium"
"6419","Raichur","Sindhanur",2014,5,"GobarGasPlant",317363,37.7,10,2,20,"2014-05-01",0.8959039,17.91808,1.791808,"Low","Low","Medium","Medium"
"6420","Raichur","Lingsugar",2018,1,"SolarLight",297743,37.7,548.6667,2.666667,1463.111,"2018-01-01",0.8405174,1229.77,2.24138,"Low","Low","Medium","Medium"
"6421","Raichur","Manvi",2014,10,"SolarLight",324205,37.7,934,2,1868,"2014-10-01",0.9152187,1709.628,1.830437,"Low","Low","Medium","Medium"
"6422","Raichur","Lingsugar",2018,7,"CookStove",297743,37.7,396,26,10296,"2018-07-01",0.8405174,8653.968,21.85345,"Low","Low","Medium","Medium"
"6423","Raichur","Manvi",2017,4,"CookStove",324205,37.7,396,1,396,"2017-04-01",0.9152187,362.4266,0.9152187,"Low","Low","Medium","Medium"
"6424","Raichur","Manvi",2017,6,"CookStove",324205,37.7,161,1,161,"2017-06-01",0.9152187,147.3502,0.9152187,"Low","Low","Medium","Medium"
"6425","Raichur","Sindhanur",2016,4,"SolarLight",317363,37.7,637,1,637,"2016-04-01",0.8959039,570.6908,0.8959039,"Low","Low","Medium","Medium"
"6426","Raichur","Sindhanur",2016,3,"CookStove",317363,37.7,161,24,3864,"2016-03-01",0.8959039,3461.773,21.5017,"Low","Low","Medium","Medium"
"6427","Raichur","Devadurga",2017,7,"SolarLight",251677,37.7,365,1,365,"2017-07-01",0.7104748,259.3233,0.7104748,"Low","Low","Medium","Medium"
"6428","Raichur","Raichur",2018,9,"SolarLight",247476,37.7,88,1,88,"2018-09-01",0.6986156,61.47817,0.6986156,"Low","Low","Medium","Medium"
"6429","Raichur","Manvi",2016,11,"SolarLight",324205,37.7,307.5,1,307.5,"2016-11-01",0.9152187,281.4297,0.9152187,"Low","Low","Medium","Medium"
"6430","Raichur","Raichur",2017,8,"SolarLight",247476,37.7,554.4286,1.428571,792.0408,"2017-08-01",0.6986156,553.332,0.9980222,"Low","Low","Medium","Medium"
"6431","Raichur","Lingsugar",2018,3,"CookStove",297743,37.7,133,5,665,"2018-03-01",0.8405174,558.9441,4.202587,"Low","Low","Medium","Medium"
"6432","Raichur","Manvi",2018,2,"SolarLight",324205,37.7,346,1,346,"2018-02-01",0.9152187,316.6656,0.9152187,"Low","Low","Medium","Medium"
"6433","Raichur","Lingsugar",2018,9,"SolarLight",297743,37.7,511.6667,2.666667,1364.444,"2018-09-01",0.8405174,1146.839,2.24138,"Low","Low","Medium","Medium"
"6434","Raichur","Sindhanur",2017,11,"SolarLight",317363,37.7,738.3333,1,738.3333,"2017-11-01",0.8959039,661.4758,0.8959039,"Low","Low","Medium","Medium"
"6435","Raichur","Manvi",2015,1,"CookStove",324205,37.7,161,18,2898,"2015-01-01",0.9152187,2652.304,16.47394,"Low","Low","Medium","Medium"
"6436","Raichur","Manvi",2016,12,"SolarLight",324205,37.7,670.3333,2.333333,1564.111,"2016-12-01",0.9152187,1431.504,2.13551,"Low","Low","Medium","Medium"
"6437","Raichur","Lingsugar",2017,11,"CookStove",297743,37.7,200,9,1800,"2017-11-01",0.8405174,1512.931,7.564657,"Low","Low","Medium","Medium"
"6438","Raichur","Raichur",2018,3,"CookStove",247476,37.7,396,2,792,"2018-03-01",0.6986156,553.3035,1.397231,"Low","Low","Medium","Medium"
"6439","Raichur","Sindhanur",2018,2,"SolarLight",317363,37.7,591.6667,4.666667,2761.111,"2018-02-01",0.8959039,2473.69,4.180885,"Low","Low","Medium","Medium"
"6440","Raichur","Raichur",2018,1,"CookStove",247476,37.7,396,3,1188,"2018-01-01",0.6986156,829.9553,2.095847,"Low","Low","Medium","Medium"
"6441","Raichur","Sindhanur",2014,10,"SolarLight",317363,37.7,10,1,10,"2014-10-01",0.8959039,8.95904,0.8959039,"Low","Low","Medium","Medium"
"6442","Raichur","Sindhanur",2018,3,"SolarLight",317363,37.7,568,2.666667,1514.667,"2018-03-01",0.8959039,1356.996,2.389077,"Low","Low","Medium","Medium"
"6443","Raichur","Lingsugar",2017,6,"SolarLight",297743,37.7,699.6667,3.666667,2565.444,"2017-06-01",0.8405174,2156.301,3.081897,"Low","Low","Medium","Medium"
"6444","Raichur","Manvi",2018,1,"SolarLight",324205,37.7,658,1,658,"2018-01-01",0.9152187,602.2139,0.9152187,"Low","Low","Medium","Medium"
"6445","Raichur","Raichur",2017,11,"SolarLight",247476,37.7,368,2,736,"2017-11-01",0.6986156,514.181,1.397231,"Low","Low","Medium","Medium"
"6446","Raichur","Manvi",2015,8,"CookStove",324205,37.7,301.5,3.5,1055.25,"2015-08-01",0.9152187,965.7845,3.203265,"Low","Low","Medium","Medium"
"6447","Raichur","Lingsugar",2016,6,"SolarLight",297743,37.7,909,1,909,"2016-06-01",0.8405174,764.0303,0.8405174,"Low","Low","Medium","Medium"
"6448","Raichur","Raichur",2018,4,"CookStove",247476,37.7,396,7,2772,"2018-04-01",0.6986156,1936.562,4.890309,"Low","Low","Medium","Medium"
"6449","Raichur","Manvi",2016,9,"CookStove",324205,37.7,161,14,2254,"2016-09-01",0.9152187,2062.903,12.81306,"Low","Low","Medium","Medium"
"6450","Raichur","Sindhanur",2016,12,"CookStove",317363,37.7,396,11,4356,"2016-12-01",0.8959039,3902.558,9.854943,"Low","Low","Medium","Medium"
"6451","Raichur","Manvi",2017,3,"SolarLight",324205,37.7,365,2,730,"2017-03-01",0.9152187,668.1096,1.830437,"Low","Low","Medium","Medium"
"6452","Raichur","Sindhanur",2014,8,"SolarLight",317363,37.7,384,1,384,"2014-08-01",0.8959039,344.0271,0.8959039,"Low","Low","Medium","Medium"
"6453","Raichur","Manvi",2018,7,"CookStove",324205,37.7,396,25,9900,"2018-07-01",0.9152187,9060.665,22.88047,"Low","Low","Medium","Medium"
"6454","Raichur","Manvi",2018,2,"CookStove",324205,37.7,396,1,396,"2018-02-01",0.9152187,362.4266,0.9152187,"Low","Low","Medium","Medium"
"6455","Raichur","Manvi",2015,10,"CookStove",324205,37.7,301.5,43.5,13115.25,"2015-10-01",0.9152187,12003.32,39.81201,"Low","Low","Medium","Medium"
"6456","Raichur","Raichur",2017,3,"SolarLight",247476,37.7,365,1,365,"2017-03-01",0.6986156,254.9947,0.6986156,"Low","Low","Medium","Medium"
"6457","Raichur","Sindhanur",2016,2,"CookStove",317363,37.7,161,18,2898,"2016-02-01",0.8959039,2596.33,16.12627,"Low","Low","Medium","Medium"
"6458","Raichur","Manvi",2015,10,"SolarLight",324205,37.7,934,2,1868,"2015-10-01",0.9152187,1709.628,1.830437,"Low","Low","Medium","Medium"
"6459","Raichur","Lingsugar",2017,1,"SolarLight",297743,37.7,458.8,3.2,1468.16,"2017-01-01",0.8405174,1234.014,2.689656,"Low","Low","Medium","Medium"
"6460","Raichur","Raichur",2018,2,"SolarLight",247476,37.7,231.6667,1.333333,308.8889,"2018-02-01",0.6986156,215.7946,0.9314874,"Low","Low","Medium","Medium"
"6461","Raichur","Manvi",2017,11,"SolarLight",324205,37.7,627.5,2,1255,"2017-11-01",0.9152187,1148.599,1.830437,"Low","Low","Medium","Medium"
"6462","Raichur","Raichur",2016,9,"CookStove",247476,37.7,278.5,17.5,4873.75,"2016-09-01",0.6986156,3404.877,12.22577,"Low","Low","Medium","Medium"
"6463","Raichur","Sindhanur",2017,1,"SolarLight",317363,37.7,909,1,909,"2017-01-01",0.8959039,814.3767,0.8959039,"Low","Low","Medium","Medium"
"6464","Raichur","Devadurga",2017,2,"SolarLight",251677,37.7,421.3333,1,421.3333,"2017-02-01",0.7104748,299.3467,0.7104748,"Low","Low","Medium","Medium"
"6465","Raichur","Manvi",2015,12,"SolarLight",324205,37.7,649.5,1,649.5,"2015-12-01",0.9152187,594.4345,0.9152187,"Low","Low","Medium","Medium"
"6466","Raichur","Raichur",2015,3,"CookStove",247476,37.7,161,3,483,"2015-03-01",0.6986156,337.4313,2.095847,"Low","Low","Medium","Medium"
"6467","Raichur","Raichur",2017,5,"CookStove",247476,37.7,161,1,161,"2017-05-01",0.6986156,112.4771,0.6986156,"Low","Low","Medium","Medium"
"6468","Raichur","Lingsugar",2015,2,"SolarLight",297743,37.7,10,1,10,"2015-02-01",0.8405174,8.405174,0.8405174,"Low","Low","Medium","Medium"
"6469","Raichur","Raichur",2017,6,"CookStove",247476,37.7,278.5,13.5,3759.75,"2017-06-01",0.6986156,2626.62,9.43131,"Low","Low","Medium","Medium"
"6470","Raichur","Sindhanur",2016,5,"SolarLight",317363,37.7,909,1,909,"2016-05-01",0.8959039,814.3767,0.8959039,"Low","Low","Medium","Medium"
"6471","Raichur","Manvi",2015,6,"SolarLight",324205,37.7,934,1,934,"2015-06-01",0.9152187,854.8142,0.9152187,"Low","Low","Medium","Medium"
"6472","Raichur","Sindhanur",2018,6,"SolarLight",317363,37.7,429.3333,1.5,644,"2018-06-01",0.8959039,576.9622,1.343856,"Low","Low","Medium","Medium"
"6473","Raichur","Lingsugar",2018,7,"SolarLight",297743,37.7,554,4.666667,2585.333,"2018-07-01",0.8405174,2173.018,3.922415,"Low","Low","Medium","Medium"
"6474","Raichur","Lingsugar",2018,6,"SolarLight",297743,37.7,554,8.666667,4801.333,"2018-06-01",0.8405174,4035.604,7.284484,"Low","Low","Medium","Medium"
"6475","Raichur","Manvi",2015,5,"CookStove",324205,37.7,161,45,7245,"2015-05-01",0.9152187,6630.759,41.18484,"Low","Low","Medium","Medium"
"6476","Raichur","Manvi",2018,3,"SolarLight",324205,37.7,346,3,1038,"2018-03-01",0.9152187,949.9969,2.745656,"Low","Low","Medium","Medium"
"6477","Raichur","Raichur",2014,9,"SolarLight",247476,37.7,934,3,2802,"2014-09-01",0.6986156,1957.521,2.095847,"Low","Low","Medium","Medium"
