"","Region","Year","specialization","seats"
"3550","North-East",1998,"transport",0
"3551","North-East",1999,"transport",0
"3552","North-East",2000,"transport",0
"3553","North-East",2001,"transport",0
"3554","North-East",2002,"transport",0
"3555","North-East",2003,"transport",0
"3556","North-East",2004,"transport",0
"3557","North-East",2005,"transport",0
"3558","North-East",2006,"transport",0
"3559","North-East",2007,"transport",0
"3560","North-East",2008,"transport",0
"3561","North-East",2009,"transport",0
"3562","North-East",2010,"transport",0
"3563","North-East",2011,"transport",0
"3564","North-East",2012,"transport",0
"3565","North-East",2013,"transport",0
"3566","North-East",2014,"transport",0
"3567","North-East",2015,"transport",0
"3568","North-East",2016,"transport",0
"3569","North-East",2017,"transport",0
"3570","North-East",2018,"transport",0
"3571","North-East",1998,"tropical",0
"3572","North-East",1999,"tropical",0
"3573","North-East",2000,"tropical",0
"3574","North-East",2001,"tropical",0
"3575","North-East",2002,"tropical",0
"3576","North-East",2003,"tropical",0
"3577","North-East",2004,"tropical",0
"3578","North-East",2005,"tropical",0
"3579","North-East",2006,"tropical",0
"3580","North-East",2007,"tropical",0
"3581","North-East",2008,"tropical",0
"3582","North-East",2009,"tropical",0
"3583","North-East",2010,"tropical",0
"3584","North-East",2011,"tropical",0
"3585","North-East",2012,"tropical",0
"3586","North-East",2013,"tropical",0
"3587","North-East",2014,"tropical",0
"3588","North-East",2015,"tropical",0
"3589","North-East",2016,"tropical",0
"3590","North-East",2017,"tropical",0
"3591","North-East",2018,"tropical",0
"3592","North-East",1998,"urine",2
"3593","North-East",1999,"urine",2
"3594","North-East",2000,"urine",2
"3595","North-East",2001,"urine",2
"3596","North-East",2002,"urine",2
"3597","North-East",2003,"urine",3
"3598","North-East",2004,"urine",3
"3599","North-East",2005,"urine",3
"3600","North-East",2006,"urine",3
"3601","North-East",2007,"urine",3
"3602","North-East",2008,"urine",3
"3603","North-East",2009,"urine",3
"3604","North-East",2010,"urine",5
"3605","North-East",2011,"urine",5
"3606","North-East",2012,"urine",5
"3607","North-East",2013,"urine",5
"3608","North-East",2014,"urine",6
"3609","North-East",2015,"urine",6
"3610","North-East",2016,"urine",6
"3611","North-East",2017,"urine",6
"3612","North-East",2018,"urine",6
"3613","South",1998,"addiction",0
"3614","South",1999,"addiction",0
"3615","South",2000,"addiction",0
"3616","South",2001,"addiction",0
"3617","South",2002,"addiction",0
"3618","South",2003,"addiction",0
"3619","South",2004,"addiction",0
"3620","South",2005,"addiction",0
"3621","South",2006,"addiction",0
"3622","South",2007,"addiction",0
"3623","South",2008,"addiction",0
"3624","South",2009,"addiction",0
"3625","South",2010,"addiction",0
"3626","South",2011,"addiction",0
"3627","South",2012,"addiction",0
"3628","South",2013,"addiction",0
"3629","South",2014,"addiction",0
"3630","South",2015,"addiction",2
"3631","South",2016,"addiction",2
"3632","South",2017,"addiction",6
"3633","South",2018,"addiction",6
"3634","South",1998,"admin1",3
"3635","South",1999,"admin1",3
"3636","South",2000,"admin1",3
"3637","South",2001,"admin1",3
"3638","South",2002,"admin1",3
"3639","South",2003,"admin1",3
"3640","South",2004,"admin1",3
"3641","South",2005,"admin1",3
"3642","South",2006,"admin1",3
"3643","South",2007,"admin1",3
"3644","South",2008,"admin1",3
"3645","South",2009,"admin1",11
"3646","South",2010,"admin1",11
"3647","South",2011,"admin1",13
"3648","South",2012,"admin1",16
"3649","South",2013,"admin1",16
"3650","South",2014,"admin1",18
"3651","South",2015,"admin1",18
"3652","South",2016,"admin1",18
"3653","South",2017,"admin1",21
"3654","South",2018,"admin1",25
"3655","South",1998,"anatomy",70
"3656","South",1999,"anatomy",70
"3657","South",2000,"anatomy",73
"3658","South",2001,"anatomy",73
"3659","South",2002,"anatomy",76
"3660","South",2003,"anatomy",76
"3661","South",2004,"anatomy",76
"3662","South",2005,"anatomy",82
"3663","South",2006,"anatomy",85
"3664","South",2007,"anatomy",87
"3665","South",2008,"anatomy",93
"3666","South",2009,"anatomy",112
"3667","South",2010,"anatomy",132
"3668","South",2011,"anatomy",190
"3669","South",2012,"anatomy",206
"3670","South",2013,"anatomy",224
"3671","South",2014,"anatomy",241
"3672","South",2015,"anatomy",277
"3673","South",2016,"anatomy",277
"3674","South",2017,"anatomy",283
"3675","South",2018,"anatomy",308
"3676","South",1998,"anesthesia",383
"3677","South",1999,"anesthesia",383
"3678","South",2000,"anesthesia",383
"3679","South",2001,"anesthesia",383
"3680","South",2002,"anesthesia",387
"3681","South",2003,"anesthesia",392
"3682","South",2004,"anesthesia",396
"3683","South",2005,"anesthesia",413
"3684","South",2006,"anesthesia",430
"3685","South",2007,"anesthesia",448
"3686","South",2008,"anesthesia",475
"3687","South",2009,"anesthesia",530
"3688","South",2010,"anesthesia",568
"3689","South",2011,"anesthesia",608
"3690","South",2012,"anesthesia",642
"3691","South",2013,"anesthesia",665
"3692","South",2014,"anesthesia",705
"3693","South",2015,"anesthesia",774
"3694","South",2016,"anesthesia",856
"3695","South",2017,"anesthesia",964
"3696","South",2018,"anesthesia",1087
"3697","South",1998,"blood",1
"3698","South",1999,"blood",5
"3699","South",2000,"blood",5
"3700","South",2001,"blood",5
"3701","South",2002,"blood",5
"3702","South",2003,"blood",5
"3703","South",2004,"blood",5
"3704","South",2005,"blood",6
"3705","South",2006,"blood",8
"3706","South",2007,"blood",8
"3707","South",2008,"blood",11
"3708","South",2009,"blood",16
"3709","South",2010,"blood",21
"3710","South",2011,"blood",30
"3711","South",2012,"blood",36
"3712","South",2013,"blood",40
"3713","South",2014,"blood",44
"3714","South",2015,"blood",58
"3715","South",2016,"blood",60
"3716","South",2017,"blood",68
"3717","South",2018,"blood",70
"3718","South",1998,"bones",209
"3719","South",1999,"bones",209
"3720","South",2000,"bones",209
"3721","South",2001,"bones",210
"3722","South",2002,"bones",210
"3723","South",2003,"bones",217
"3724","South",2004,"bones",218
"3725","South",2005,"bones",230
"3726","South",2006,"bones",235
"3727","South",2007,"bones",252
"3728","South",2008,"bones",267
"3729","South",2009,"bones",330
"3730","South",2010,"bones",347
"3731","South",2011,"bones",401
"3732","South",2012,"bones",414
"3733","South",2013,"bones",424
"3734","South",2014,"bones",485
"3735","South",2015,"bones",525
"3736","South",2016,"bones",561
"3737","South",2017,"bones",679
"3738","South",2018,"bones",770
"3739","South",1998,"brain",107
"3740","South",1999,"brain",107
"3741","South",2000,"brain",107
"3742","South",2001,"brain",107
"3743","South",2002,"brain",107
"3744","South",2003,"brain",111
"3745","South",2004,"brain",114
"3746","South",2005,"brain",115
"3747","South",2006,"brain",116
"3748","South",2007,"brain",120
"3749","South",2008,"brain",120
"3750","South",2009,"brain",129
"3751","South",2010,"brain",135
"3752","South",2011,"brain",147
"3753","South",2012,"brain",161
"3754","South",2013,"brain",171
"3755","South",2014,"brain",174
"3756","South",2015,"brain",206
"3757","South",2016,"brain",211
"3758","South",2017,"brain",232
"3759","South",2018,"brain",256
"3760","South",1998,"cancer",14
"3761","South",1999,"cancer",14
"3762","South",2000,"cancer",16
"3763","South",2001,"cancer",16
"3764","South",2002,"cancer",16
"3765","South",2003,"cancer",16
"3766","South",2004,"cancer",16
"3767","South",2005,"cancer",19
"3768","South",2006,"cancer",19
"3769","South",2007,"cancer",19
"3770","South",2008,"cancer",19
"3771","South",2009,"cancer",23
"3772","South",2010,"cancer",27
"3773","South",2011,"cancer",37
"3774","South",2012,"cancer",43
"3775","South",2013,"cancer",44
"3776","South",2014,"cancer",49
"3777","South",2015,"cancer",57
"3778","South",2016,"cancer",66
"3779","South",2017,"cancer",70
"3780","South",2018,"cancer",79
"3781","South",1998,"chest",28
"3782","South",1999,"chest",28
"3783","South",2000,"chest",28
"3784","South",2001,"chest",28
"3785","South",2002,"chest",28
"3786","South",2003,"chest",32
"3787","South",2004,"chest",32
"3788","South",2005,"chest",33
"3789","South",2006,"chest",33
"3790","South",2007,"chest",33
"3791","South",2008,"chest",33
"3792","South",2009,"chest",36
"3793","South",2010,"chest",39
"3794","South",2011,"chest",50
"3795","South",2012,"chest",50
"3796","South",2013,"chest",52
"3797","South",2014,"chest",63
"3798","South",2015,"chest",72
"3799","South",2016,"chest",72
"3800","South",2017,"chest",75
"3801","South",2018,"chest",85
"3802","South",1998,"critical",0
"3803","South",1999,"critical",0
"3804","South",2000,"critical",0
"3805","South",2001,"critical",0
"3806","South",2002,"critical",0
"3807","South",2003,"critical",0
"3808","South",2004,"critical",0
"3809","South",2005,"critical",0
"3810","South",2006,"critical",0
"3811","South",2007,"critical",0
"3812","South",2008,"critical",0
"3813","South",2009,"critical",0
"3814","South",2010,"critical",0
"3815","South",2011,"critical",0
"3816","South",2012,"critical",2
"3817","South",2013,"critical",4
"3818","South",2014,"critical",4
"3819","South",2015,"critical",7
"3820","South",2016,"critical",7
"3821","South",2017,"critical",14
"3822","South",2018,"critical",14
"3823","South",1998,"diabetes",0
"3824","South",1999,"diabetes",0
"3825","South",2000,"diabetes",0
"3826","South",2001,"diabetes",0
"3827","South",2002,"diabetes",0
"3828","South",2003,"diabetes",0
"3829","South",2004,"diabetes",0
"3830","South",2005,"diabetes",0
"3831","South",2006,"diabetes",0
"3832","South",2007,"diabetes",0
"3833","South",2008,"diabetes",0
"3834","South",2009,"diabetes",0
"3835","South",2010,"diabetes",0
"3836","South",2011,"diabetes",0
"3837","South",2012,"diabetes",0
"3838","South",2013,"diabetes",0
"3839","South",2014,"diabetes",0
"3840","South",2015,"diabetes",0
"3841","South",2016,"diabetes",3
"3842","South",2017,"diabetes",6
"3843","South",2018,"diabetes",6
"3844","South",1998,"digestion",12
"3845","South",1999,"digestion",12
"3846","South",2000,"digestion",12
"3847","South",2001,"digestion",12
"3848","South",2002,"digestion",12
"3849","South",2003,"digestion",13
"3850","South",2004,"digestion",19
"3851","South",2005,"digestion",19
"3852","South",2006,"digestion",19
"3853","South",2007,"digestion",19
"3854","South",2008,"digestion",20
"3855","South",2009,"digestion",27
"3856","South",2010,"digestion",29
"3857","South",2011,"digestion",40
"3858","South",2012,"digestion",44
"3859","South",2013,"digestion",53
"3860","South",2014,"digestion",57
"3861","South",2015,"digestion",66
"3862","South",2016,"digestion",71
"3863","South",2017,"digestion",71
"3864","South",2018,"digestion",84
"3865","South",1998,"education",0
"3866","South",1999,"education",0
"3867","South",2000,"education",0
"3868","South",2001,"education",0
"3869","South",2002,"education",0
"3870","South",2003,"education",0
"3871","South",2004,"education",0
"3872","South",2005,"education",0
"3873","South",2006,"education",0
"3874","South",2007,"education",0
"3875","South",2008,"education",0
"3876","South",2009,"education",0
"3877","South",2010,"education",0
"3878","South",2011,"education",0
"3879","South",2012,"education",0
"3880","South",2013,"education",0
"3881","South",2014,"education",0
"3882","South",2015,"education",4
"3883","South",2016,"education",4
"3884","South",2017,"education",4
"3885","South",2018,"education",4
"3886","South",1998,"elderly",2
"3887","South",1999,"elderly",2
"3888","South",2000,"elderly",2
"3889","South",2001,"elderly",2
"3890","South",2002,"elderly",2
"3891","South",2003,"elderly",2
"3892","South",2004,"elderly",2
"3893","South",2005,"elderly",2
"3894","South",2006,"elderly",2
"3895","South",2007,"elderly",2
"3896","South",2008,"elderly",2
"3897","South",2009,"elderly",2
"3898","South",2010,"elderly",3
"3899","South",2011,"elderly",7
"3900","South",2012,"elderly",7
"3901","South",2013,"elderly",7
"3902","South",2014,"elderly",7
"3903","South",2015,"elderly",9
"3904","South",2016,"elderly",9
"3905","South",2017,"elderly",13
"3906","South",2018,"elderly",13
"3907","South",1998,"eye",249
"3908","South",1999,"eye",249
"3909","South",2000,"eye",249
"3910","South",2001,"eye",249
"3911","South",2002,"eye",252
"3912","South",2003,"eye",254
"3913","South",2004,"eye",258
"3914","South",2005,"eye",263
"3915","South",2006,"eye",270
"3916","South",2007,"eye",279
"3917","South",2008,"eye",287
"3918","South",2009,"eye",311
"3919","South",2010,"eye",335
"3920","South",2011,"eye",370
"3921","South",2012,"eye",390
"3922","South",2013,"eye",394
"3923","South",2014,"eye",420
"3924","South",2015,"eye",457
"3925","South",2016,"eye",489
"3926","South",2017,"eye",533
"3927","South",2018,"eye",579
"3928","South",1998,"forensics",45
"3929","South",1999,"forensics",46
"3930","South",2000,"forensics",47
"3931","South",2001,"forensics",47
"3932","South",2002,"forensics",51
"3933","South",2003,"forensics",51
"3934","South",2004,"forensics",51
"3935","South",2005,"forensics",51
"3936","South",2006,"forensics",51
"3937","South",2007,"forensics",51
"3938","South",2008,"forensics",53
"3939","South",2009,"forensics",59
"3940","South",2010,"forensics",69
"3941","South",2011,"forensics",89
"3942","South",2012,"forensics",108
"3943","South",2013,"forensics",112
"3944","South",2014,"forensics",126
"3945","South",2015,"forensics",148
"3946","South",2016,"forensics",150
"3947","South",2017,"forensics",157
"3948","South",2018,"forensics",168
"3949","South",1998,"heart",62
"3950","South",1999,"heart",62
"3951","South",2000,"heart",62
"3952","South",2001,"heart",62
"3953","South",2002,"heart",62
"3954","South",2003,"heart",70
"3955","South",2004,"heart",70
"3956","South",2005,"heart",71
"3957","South",2006,"heart",72
"3958","South",2007,"heart",72
"3959","South",2008,"heart",72
"3960","South",2009,"heart",82
"3961","South",2010,"heart",94
"3962","South",2011,"heart",108
"3963","South",2012,"heart",118
"3964","South",2013,"heart",152
"3965","South",2014,"heart",161
"3966","South",2015,"heart",182
"3967","South",2016,"heart",188
"3968","South",2017,"heart",206
"3969","South",2018,"heart",224
"3970","South",1998,"hormones",0
"3971","South",1999,"hormones",0
"3972","South",2000,"hormones",0
"3973","South",2001,"hormones",0
"3974","South",2002,"hormones",1
"3975","South",2003,"hormones",2
"3976","South",2004,"hormones",2
"3977","South",2005,"hormones",2
"3978","South",2006,"hormones",2
"3979","South",2007,"hormones",3
"3980","South",2008,"hormones",3
"3981","South",2009,"hormones",4
"3982","South",2010,"hormones",7
"3983","South",2011,"hormones",11
"3984","South",2012,"hormones",11
"3985","South",2013,"hormones",14
"3986","South",2014,"hormones",15
"3987","South",2015,"hormones",22
"3988","South",2016,"hormones",28
"3989","South",2017,"hormones",28
"3990","South",2018,"hormones",31
"3991","South",1998,"immunology",0
"3992","South",1999,"immunology",0
"3993","South",2000,"immunology",0
"3994","South",2001,"immunology",0
"3995","South",2002,"immunology",0
"3996","South",2003,"immunology",0
"3997","South",2004,"immunology",0
"3998","South",2005,"immunology",0
"3999","South",2006,"immunology",0
"4000","South",2007,"immunology",0
"4001","South",2008,"immunology",0
"4002","South",2009,"immunology",0
"4003","South",2010,"immunology",0
"4004","South",2011,"immunology",0
"4005","South",2012,"immunology",0
"4006","South",2013,"immunology",0
